choosen_door_number,choosen_door_is_grand_prize,last_door_number,last_door_is_grand_prize
60,false,37,true
17,false,35,true
84,false,26,true
56,false,85,true
79,false,62,true
43,false,77,true
23,true,58,false
75,false,35,true
48,false,76,true
19,false,32,true
29,false,44,true
44,false,98,true
5,false,36,true
92,false,54,true
35,false,49,true
78,false,31,true
10,false,1,true
41,false,8,true
82,false,79,true
89,false,49,true
40,false,20,true
51,false,62,true
36,false,22,true
59,false,1,true
52,false,91,true
68,false,10,true
89,false,65,true
55,false,51,true
5,false,35,true
28,false,87,true
7,false,97,true
63,false,80,true
32,false,56,true
7,false,35,true
53,false,52,true
5,false,45,true
28,false,78,true
5,false,41,true
8,false,16,true
68,false,49,true
50,false,91,true
52,false,62,true
21,false,59,true
72,false,50,true
59,false,98,true
18,false,13,true
64,false,57,true
71,false,60,true
97,false,18,true
88,false,7,true
72,false,3,true
50,false,35,true
53,false,69,true
17,false,64,true
69,false,39,true
75,false,89,true
1,false,16,true
9,false,39,true
21,false,52,true
87,false,92,true
47,false,86,true
37,false,61,true
73,false,13,true
72,false,88,true
10,false,33,true
31,false,94,true
49,false,95,true
61,false,97,true
29,false,85,true
85,false,58,true
28,false,42,true
72,false,46,true
62,false,4,true
4,false,76,true
15,true,28,false
7,false,4,true
35,false,39,true
84,false,61,true
28,false,95,true
76,false,90,true
79,false,46,true
96,false,36,true
13,false,60,true
4,false,82,true
40,false,35,true
53,false,14,true
64,false,67,true
78,false,91,true
29,false,51,true
75,false,8,true
65,false,75,true
12,false,17,true
24,false,56,true
54,false,39,true
87,false,65,true
33,false,35,true
91,false,97,true
62,false,37,true
25,false,90,true
52,false,65,true
94,false,21,true
23,false,24,true
9,false,95,true
88,false,41,true
12,false,55,true
99,false,49,true
84,false,64,true
74,false,41,true
6,false,38,true
47,false,24,true
70,false,89,true
79,false,29,true
34,false,3,true
54,false,65,true
73,false,88,true
40,false,22,true
14,false,10,true
42,false,19,true
5,false,50,true
74,false,38,true
15,false,29,true
43,false,33,true
96,false,70,true
39,false,14,true
98,false,62,true
70,false,63,true
71,false,9,true
67,false,97,true
31,false,55,true
90,false,75,true
8,false,41,true
15,false,25,true
69,false,56,true
70,false,62,true
78,false,68,true
44,false,7,true
78,false,5,true
70,false,62,true
64,false,95,true
4,false,13,true
42,false,7,true
70,false,89,true
47,false,22,true
91,false,80,true
96,false,37,true
40,false,11,true
59,false,39,true
82,false,86,true
25,false,100,true
14,false,12,true
64,false,15,true
28,false,56,true
86,false,68,true
72,false,26,true
79,false,13,true
55,false,61,true
95,false,50,true
71,false,1,true
24,true,79,false
13,false,76,true
95,false,44,true
91,false,7,true
77,false,60,true
70,false,49,true
62,false,99,true
80,false,57,true
81,false,65,true
12,false,2,true
91,false,43,true
58,false,96,true
49,false,39,true
21,false,54,true
82,false,66,true
50,false,67,true
33,false,70,true
73,false,6,true
83,true,84,false
1,false,13,true
30,false,58,true
86,false,20,true
57,false,58,true
35,false,11,true
70,false,67,true
91,false,27,true
97,false,39,true
84,false,95,true
67,false,53,true
2,false,71,true
80,false,92,true
67,false,1,true
81,false,27,true
32,false,62,true
44,false,33,true
66,false,42,true
25,false,23,true
20,false,73,true
41,false,11,true
64,false,29,true
10,false,27,true
64,false,44,true
38,false,36,true
1,false,69,true
60,false,70,true
72,false,5,true
71,false,24,true
48,false,18,true
25,false,34,true
63,false,27,true
33,false,29,true
69,false,5,true
37,false,70,true
35,false,56,true
65,false,76,true
98,false,90,true
100,false,5,true
9,false,60,true
43,false,60,true
81,false,94,true
59,false,95,true
32,false,38,true
11,false,69,true
55,false,69,true
49,false,23,true
63,false,4,true
39,false,58,true
24,false,56,true
56,false,89,true
99,false,40,true
14,false,17,true
4,false,92,true
59,false,48,true
13,false,2,true
74,false,61,true
52,false,61,true
69,false,89,true
23,false,59,true
19,false,28,true
99,false,37,true
43,false,50,true
37,false,16,true
69,false,20,true
76,false,90,true
27,false,23,true
22,false,43,true
86,false,13,true
94,false,79,true
45,false,66,true
45,false,3,true
74,false,9,true
91,false,92,true
30,false,56,true
80,false,20,true
9,false,34,true
60,false,15,true
61,false,85,true
85,false,93,true
33,false,22,true
100,false,49,true
72,false,35,true
18,false,63,true
9,false,52,true
95,false,19,true
17,false,50,true
86,false,89,true
83,false,13,true
37,false,55,true
79,false,83,true
4,false,5,true
8,false,72,true
3,false,32,true
46,false,70,true
69,false,77,true
67,false,56,true
92,false,2,true
4,false,6,true
95,false,43,true
51,false,97,true
29,false,2,true
46,false,82,true
49,false,9,true
26,false,42,true
18,false,41,true
26,false,96,true
70,false,81,true
57,false,41,true
15,false,88,true
23,false,78,true
100,false,97,true
15,false,85,true
32,false,54,true
59,false,77,true
4,false,13,true
75,false,55,true
57,false,17,true
32,false,5,true
55,false,35,true
8,false,76,true
60,false,91,true
3,false,26,true
30,false,64,true
24,false,44,true
78,false,85,true
92,false,22,true
51,false,81,true
98,false,4,true
82,false,43,true
82,false,61,true
73,false,40,true
61,false,62,true
25,false,56,true
26,false,92,true
11,false,24,true
50,false,72,true
3,false,94,true
46,false,12,true
21,false,55,true
12,false,90,true
73,false,53,true
78,false,49,true
71,false,49,true
66,false,70,true
51,false,81,true
99,false,14,true
21,false,75,true
36,false,52,true
13,false,58,true
56,false,88,true
23,false,17,true
88,false,77,true
83,false,98,true
11,false,66,true
31,false,47,true
50,false,82,true
6,false,24,true
80,false,48,true
83,false,58,true
25,false,62,true
14,false,94,true
15,false,2,true
13,false,54,true
45,false,73,true
14,false,87,true
58,false,36,true
6,false,47,true
74,false,13,true
68,false,11,true
12,false,35,true
32,false,61,true
49,false,96,true
62,false,34,true
46,false,96,true
11,false,95,true
22,false,14,true
44,false,43,true
3,false,93,true
69,false,37,true
91,false,59,true
73,false,46,true
75,false,45,true
83,false,60,true
32,false,86,true
65,false,58,true
53,false,78,true
43,false,90,true
84,false,61,true
26,false,34,true
6,false,11,true
22,true,45,false
50,false,71,true
67,false,71,true
71,false,74,true
61,false,32,true
14,false,53,true
85,false,22,true
3,false,75,true
59,false,97,true
26,false,14,true
13,false,7,true
55,false,83,true
12,false,21,true
45,false,28,true
91,false,38,true
60,false,77,true
67,false,85,true
69,false,67,true
23,false,45,true
2,false,83,true
42,false,95,true
24,false,67,true
50,false,65,true
49,false,77,true
58,false,57,true
13,false,41,true
56,false,90,true
100,false,1,true
59,false,90,true
74,false,99,true
60,false,69,true
15,false,17,true
92,false,72,true
83,false,80,true
7,false,92,true
75,false,81,true
38,false,8,true
66,false,7,true
64,false,41,true
81,false,62,true
5,false,47,true
59,false,74,true
51,false,98,true
95,false,58,true
32,false,51,true
34,false,16,true
26,false,33,true
6,false,72,true
69,false,16,true
19,false,22,true
10,false,47,true
34,false,21,true
4,false,97,true
25,false,60,true
92,false,73,true
37,false,74,true
76,false,47,true
97,false,76,true
28,false,29,true
4,false,29,true
16,false,39,true
77,false,60,true
48,false,36,true
3,false,76,true
94,false,49,true
77,false,65,true
76,false,39,true
51,false,11,true
36,false,27,true
40,false,19,true
85,false,11,true
21,false,55,true
70,false,1,true
48,false,54,true
35,false,51,true
44,false,100,true
56,false,21,true
95,false,42,true
82,false,22,true
82,false,60,true
84,false,10,true
71,false,8,true
15,false,96,true
14,false,75,true
19,false,30,true
47,false,33,true
40,false,70,true
59,false,97,true
23,false,17,true
30,false,87,true
21,false,29,true
43,false,77,true
55,false,93,true
4,false,69,true
88,false,60,true
16,false,51,true
83,false,86,true
70,false,44,true
76,false,2,true
33,false,30,true
33,false,91,true
66,false,76,true
83,false,21,true
100,false,10,true
92,false,86,true
87,false,93,true
42,false,84,true
72,false,49,true
56,false,68,true
8,false,73,true
19,false,15,true
86,false,7,true
40,false,10,true
5,false,51,true
42,false,39,true
59,false,83,true
49,false,25,true
44,false,81,true
44,false,31,true
51,false,88,true
68,false,17,true
73,false,9,true
99,false,7,true
97,false,52,true
5,false,13,true
61,false,59,true
47,false,44,true
53,false,67,true
28,false,61,true
27,false,36,true
47,false,73,true
12,false,87,true
87,false,52,true
91,false,6,true
44,false,2,true
84,false,66,true
28,false,1,true
37,false,51,true
66,false,43,true
92,false,41,true
31,false,3,true
76,false,30,true
25,false,92,true
74,false,28,true
58,false,40,true
34,false,2,true
64,false,13,true
45,false,15,true
5,false,3,true
59,false,78,true
92,false,64,true
12,false,32,true
46,false,64,true
77,false,5,true
12,false,57,true
99,false,8,true
75,false,66,true
26,false,97,true
24,false,82,true
41,false,92,true
16,false,17,true
6,false,70,true
29,false,97,true
88,false,27,true
71,false,57,true
34,false,69,true
26,false,79,true
42,false,76,true
58,false,59,true
51,false,79,true
33,false,71,true
32,false,79,true
12,false,44,true
88,false,71,true
35,false,65,true
27,false,9,true
32,false,55,true
21,false,99,true
8,false,50,true
81,false,93,true
50,false,100,true
88,false,40,true
74,false,35,true
38,false,76,true
86,false,17,true
45,false,39,true
27,false,100,true
37,false,49,true
99,false,19,true
50,false,80,true
61,false,73,true
95,false,50,true
56,false,79,true
27,false,43,true
3,false,7,true
7,false,73,true
52,false,51,true
94,false,30,true
13,false,37,true
51,false,56,true
35,false,30,true
10,false,32,true
23,false,67,true
42,false,76,true
88,false,15,true
41,false,36,true
83,false,20,true
15,false,11,true
59,false,78,true
98,false,84,true
33,false,13,true
70,false,64,true
24,false,97,true
71,false,84,true
84,false,86,true
94,false,72,true
87,false,77,true
92,false,31,true
73,false,43,true
83,false,69,true
21,false,96,true
93,false,37,true
82,false,4,true
91,false,13,true
18,false,81,true
56,false,49,true
52,false,92,true
80,false,84,true
40,false,86,true
66,false,12,true
72,false,23,true
48,false,83,true
34,false,72,true
16,false,40,true
12,false,37,true
89,false,54,true
81,false,72,true
42,false,16,true
9,false,15,true
64,false,89,true
44,false,79,true
47,false,70,true
17,false,32,true
19,false,30,true
65,false,25,true
2,false,4,true
39,false,23,true
70,false,3,true
33,false,65,true
84,false,96,true
85,false,43,true
94,false,26,true
99,false,89,true
11,false,65,true
17,false,29,true
58,false,31,true
79,false,39,true
28,false,71,true
27,false,45,true
64,false,38,true
74,false,58,true
99,false,89,true
92,false,85,true
75,false,62,true
75,false,57,true
77,false,97,true
19,false,92,true
88,false,86,true
35,false,4,true
65,false,5,true
35,false,91,true
100,false,96,true
78,false,71,true
31,false,49,true
88,false,97,true
86,false,74,true
97,false,19,true
54,false,90,true
77,false,64,true
45,false,3,true
5,false,54,true
41,false,10,true
51,false,5,true
88,false,58,true
86,false,55,true
44,false,20,true
52,false,60,true
99,false,45,true
3,false,10,true
8,false,38,true
76,false,73,true
74,false,73,true
78,false,42,true
54,false,79,true
57,false,79,true
62,false,73,true
100,false,74,true
32,false,84,true
59,false,71,true
93,false,67,true
31,false,88,true
12,false,79,true
32,false,85,true
7,false,48,true
83,false,91,true
86,false,34,true
60,false,43,true
22,false,40,true
56,false,64,true
11,true,50,false
91,false,67,true
71,false,95,true
35,false,25,true
9,false,69,true
15,false,93,true
21,false,67,true
45,false,72,true
88,false,93,true
35,false,12,true
1,false,78,true
67,false,17,true
16,false,44,true
79,false,80,true
57,false,55,true
58,false,33,true
68,false,45,true
67,false,6,true
93,false,88,true
59,false,70,true
84,false,98,true
66,false,38,true
24,false,5,true
29,false,12,true
78,false,50,true
78,false,21,true
42,false,57,true
17,false,20,true
57,false,86,true
3,false,2,true
34,false,80,true
10,false,80,true
13,false,57,true
10,false,27,true
89,false,98,true
60,false,69,true
39,false,70,true
44,false,21,true
57,false,34,true
22,false,51,true
26,false,39,true
97,false,33,true
19,false,39,true
41,false,43,true
94,false,20,true
93,false,24,true
92,false,66,true
11,false,48,true
39,false,100,true
33,false,85,true
84,false,88,true
57,false,4,true
62,false,52,true
5,false,19,true
44,false,87,true
96,false,63,true
26,false,62,true
72,false,41,true
35,false,71,true
64,false,71,true
17,false,31,true
65,false,61,true
82,false,45,true
54,false,6,true
100,false,78,true
92,false,55,true
66,false,76,true
25,false,74,true
9,false,83,true
41,false,14,true
26,false,5,true
92,false,6,true
54,false,68,true
60,false,55,true
46,false,47,true
33,false,13,true
22,false,15,true
55,false,18,true
88,false,74,true
96,false,13,true
13,false,49,true
17,false,7,true
83,false,79,true
39,false,51,true
8,false,58,true
51,false,50,true
58,false,52,true
59,false,69,true
58,false,31,true
59,false,61,true
49,false,25,true
95,false,84,true
79,false,32,true
65,false,43,true
40,false,56,true
90,false,74,true
24,false,57,true
98,false,7,true
89,false,6,true
17,false,88,true
39,false,45,true
48,false,31,true
38,false,24,true
88,false,85,true
8,false,49,true
100,false,97,true
73,false,16,true
6,false,39,true
19,false,16,true
21,false,44,true
85,false,61,true
41,false,67,true
51,false,94,true
59,false,31,true
49,false,90,true
41,false,48,true
58,false,49,true
30,false,92,true
53,false,63,true
10,false,87,true
79,false,37,true
19,false,2,true
76,false,53,true
87,false,38,true
20,false,60,true
45,false,58,true
48,false,34,true
13,false,75,true
96,false,61,true
30,false,80,true
75,false,91,true
7,false,92,true
23,false,10,true
58,false,39,true
1,false,56,true
11,false,58,true
92,false,33,true
5,false,100,true
53,false,86,true
12,false,57,true
74,false,77,true
27,false,36,true
76,false,49,true
31,false,62,true
90,false,88,true
31,false,61,true
35,false,53,true
58,false,82,true
63,false,95,true
29,false,85,true
68,false,77,true
25,false,76,true
88,false,59,true
34,false,87,true
79,false,1,true
91,false,71,true
20,false,59,true
100,true,85,false
12,false,69,true
57,false,96,true
41,false,63,true
91,false,18,true
66,false,64,true
66,false,4,true
92,false,84,true
90,false,60,true
44,false,88,true
52,false,46,true
99,false,5,true
6,false,21,true
39,false,57,true
95,false,30,true
91,false,50,true
65,false,51,true
78,false,84,true
71,false,94,true
99,false,29,true
43,false,74,true
39,false,58,true
100,false,90,true
51,false,19,true
20,false,94,true
36,false,48,true
99,false,78,true
24,false,75,true
94,false,3,true
20,false,61,true
12,false,60,true
85,false,12,true
97,false,64,true
4,false,73,true
43,false,59,true
46,false,89,true
13,false,23,true
84,false,47,true
93,false,69,true
72,false,99,true
62,false,7,true
39,false,30,true
93,false,61,true
15,false,31,true
47,false,28,true
79,false,55,true
62,false,65,true
21,false,27,true
31,false,36,true
9,false,33,true
81,false,31,true
23,false,4,true
2,false,70,true
1,false,45,true
53,false,1,true
23,false,89,true
7,false,43,true
19,false,9,true
76,false,4,true
100,false,93,true
40,false,16,true
55,false,62,true
89,false,84,true
78,false,11,true
28,false,46,true
50,false,47,true
2,false,13,true
28,false,10,true
31,false,58,true
8,false,21,true
63,false,33,true
36,false,25,true
65,false,81,true
78,false,9,true
59,false,72,true
54,false,88,true
54,false,17,true
23,false,69,true
11,false,95,true
73,false,12,true
29,false,6,true
23,false,51,true
34,false,32,true
43,false,22,true
83,false,52,true
75,false,21,true
16,false,14,true
9,true,66,false
1,false,95,true
4,false,81,true
54,false,42,true
16,false,35,true
15,false,38,true
78,false,81,true
79,false,84,true
42,false,91,true
1,false,76,true
62,false,13,true
45,false,91,true
29,false,92,true
22,false,53,true
24,false,55,true
57,false,61,true
35,false,40,true
79,false,29,true
83,false,55,true
14,false,44,true
39,false,37,true
75,false,84,true
90,false,39,true
4,false,95,true
86,false,76,true
23,false,25,true
20,false,28,true
95,false,94,true
16,false,17,true
85,false,72,true
85,false,42,true
71,false,90,true
51,false,76,true
28,false,66,true
22,false,79,true
31,false,21,true
78,false,55,true
47,false,96,true
51,false,40,true
59,false,95,true
93,false,92,true
14,false,34,true
82,false,28,true
7,false,21,true
86,false,98,true
10,false,3,true
46,false,17,true
50,false,48,true
66,false,49,true
63,false,89,true
85,false,58,true
84,false,73,true
90,false,17,true
49,false,96,true
40,false,54,true
88,false,8,true
50,false,10,true
26,false,79,true
40,false,67,true
61,false,86,true
66,false,40,true
39,false,83,true
67,false,53,true
60,false,65,true
52,false,36,true
77,false,76,true
15,false,45,true
88,false,16,true
39,false,5,true
60,false,67,true
85,false,29,true
70,false,95,true
78,false,43,true
90,false,74,true
94,false,23,true
38,false,4,true
37,false,19,true
73,false,61,true
65,false,40,true
75,false,74,true
47,false,27,true
99,false,16,true
37,false,99,true
37,false,84,true
15,false,12,true
86,false,15,true
45,false,73,true
4,false,43,true
60,false,76,true
94,false,41,true
56,false,71,true
9,false,2,true
92,false,85,true
3,false,24,true
44,false,71,true
83,false,20,true
60,false,8,true
61,false,23,true
56,false,87,true
77,false,3,true
91,false,77,true
36,false,80,true
83,false,81,true
57,false,94,true
64,false,26,true
13,false,52,true
24,false,25,true
14,false,30,true
87,false,20,true
54,false,43,true
51,false,57,true
38,false,51,true
70,false,23,true
79,false,78,true
94,false,88,true
66,false,43,true
30,false,98,true
54,false,41,true
93,false,62,true
6,false,34,true
18,false,98,true
60,false,82,true
14,false,27,true
79,false,81,true
7,false,10,true
47,false,37,true
11,false,21,true
74,false,73,true
67,false,82,true
98,false,30,true
82,false,17,true
97,false,40,true
90,false,97,true
82,false,65,true
7,false,42,true
83,false,4,true
27,false,13,true
41,false,22,true
92,false,66,true
96,false,47,true
91,false,25,true
16,false,22,true
6,false,49,true
32,false,15,true
73,false,91,true
3,false,1,true
37,false,74,true
35,false,69,true
49,false,60,true
16,false,37,true
89,false,46,true
32,false,27,true
15,false,45,true
39,false,3,true
55,false,30,true
89,false,47,true
46,false,54,true
73,false,60,true
62,false,79,true
93,false,8,true
55,false,37,true
49,false,59,true
63,false,86,true
76,false,42,true
1,false,76,true
47,false,45,true
65,false,57,true
45,false,65,true
35,false,53,true
45,false,87,true
16,false,85,true
24,false,89,true
39,false,27,true
40,false,38,true
8,false,55,true
3,false,69,true
59,false,42,true
24,false,69,true
45,false,78,true
89,false,69,true
7,false,34,true
88,false,39,true
77,true,79,false
94,false,55,true
94,false,43,true
81,false,57,true
72,false,40,true
94,false,87,true
23,false,50,true
61,false,48,true
8,false,36,true
64,false,90,true
58,false,12,true
13,false,11,true
61,false,30,true
17,false,32,true
39,false,56,true
53,false,44,true
64,false,32,true
57,false,82,true
88,false,7,true
17,false,77,true
88,false,24,true
49,false,52,true
66,false,63,true
79,false,44,true
99,false,37,true
30,false,98,true
66,false,1,true
43,false,30,true
54,false,27,true
78,false,62,true
90,false,71,true
35,false,40,true
92,false,23,true
83,false,73,true
79,false,66,true
89,false,94,true
63,false,89,true
63,false,45,true
3,false,56,true
10,false,2,true
46,false,3,true
38,false,57,true
69,false,60,true
22,false,69,true
27,false,41,true
14,false,80,true
81,false,35,true
53,false,94,true
80,false,11,true
22,false,85,true
48,false,93,true
36,false,81,true
22,false,33,true
29,false,41,true
41,false,14,true
49,false,87,true
64,false,82,true
77,false,95,true
24,false,83,true
70,false,37,true
31,false,81,true
98,false,66,true
77,false,46,true
80,false,13,true
73,false,39,true
46,false,84,true
41,false,21,true
41,false,79,true
7,false,8,true
91,false,62,true
75,false,80,true
13,false,3,true
18,false,77,true
48,false,71,true
9,false,74,true
13,false,96,true
85,false,75,true
81,false,37,true
6,false,92,true
55,false,24,true
5,false,22,true
53,false,57,true
71,false,77,true
68,false,75,true
49,false,72,true
92,false,83,true
30,false,73,true
85,false,64,true
6,false,83,true
88,false,61,true
87,false,16,true
64,false,68,true
100,false,51,true
95,false,4,true
14,false,6,true
92,false,60,true
19,false,36,true
44,false,29,true
7,false,20,true
37,false,73,true
98,false,17,true
62,false,49,true
14,false,29,true
26,false,3,true
27,false,33,true
34,false,28,true
61,false,17,true
69,false,49,true
75,false,10,true
24,false,20,true
65,false,99,true
81,false,98,true
32,false,71,true
79,false,26,true
95,false,55,true
84,false,32,true
16,false,73,true
82,false,25,true
82,false,1,true
57,false,30,true
79,false,13,true
90,false,53,true
18,false,31,true
15,false,22,true
36,false,42,true
46,false,47,true
22,false,96,true
39,false,20,true
45,false,97,true
50,false,58,true
1,false,33,true
7,false,90,true
99,false,31,true
97,false,6,true
24,false,51,true
44,false,10,true
49,false,40,true
26,false,3,true
54,false,16,true
83,false,76,true
73,false,66,true
99,false,47,true
11,false,13,true
63,false,47,true
49,false,34,true
36,false,91,true
33,false,34,true
21,false,17,true
48,false,14,true
18,false,67,true
66,false,49,true
10,false,9,true
35,false,64,true
74,false,79,true
43,false,20,true
91,false,36,true
91,false,56,true
81,false,8,true
39,false,21,true
70,false,71,true
85,false,57,true
9,false,35,true
29,false,67,true
68,false,14,true
8,false,3,true
90,false,63,true
33,false,59,true
66,false,17,true
14,false,35,true
90,false,54,true
12,false,50,true
8,false,20,true
75,false,45,true
66,false,12,true
85,false,16,true
65,false,55,true
30,false,70,true
69,false,47,true
79,true,57,false
18,false,62,true
65,false,32,true
13,false,6,true
40,false,48,true
39,false,30,true
35,false,84,true
56,false,100,true
50,false,27,true
24,false,42,true
93,false,46,true
80,false,32,true
89,false,97,true
53,false,71,true
40,false,16,true
10,false,62,true
41,false,30,true
69,false,65,true
27,false,81,true
73,false,96,true
12,false,64,true
80,false,55,true
22,false,6,true
30,false,59,true
30,false,26,true
39,false,71,true
100,false,58,true
86,false,77,true
85,false,67,true
36,false,51,true
51,false,85,true
17,false,61,true
53,false,94,true
81,false,36,true
76,false,44,true
24,false,17,true
25,false,38,true
38,false,12,true
1,false,31,true
16,false,43,true
32,false,83,true
53,false,97,true
25,false,12,true
67,false,99,true
42,false,25,true
86,false,7,true
79,false,36,true
22,false,5,true
56,false,19,true
67,false,77,true
5,false,1,true
53,false,77,true
60,false,47,true
73,false,66,true
83,false,16,true
60,false,15,true
1,false,23,true
1,false,59,true
21,false,100,true
36,false,53,true
9,false,16,true
50,false,11,true
40,false,63,true
64,false,39,true
88,false,23,true
11,false,99,true
25,false,43,true
59,false,6,true
32,false,97,true
26,false,44,true
91,false,34,true
57,false,24,true
44,false,64,true
64,false,14,true
73,false,89,true
79,false,73,true
12,false,37,true
65,false,31,true
54,false,5,true
32,false,90,true
57,false,24,true
40,false,60,true
88,false,67,true
2,false,75,true
37,false,4,true
72,false,78,true
84,false,45,true
33,false,98,true
4,false,41,true
18,false,11,true
91,false,68,true
15,false,27,true
71,false,19,true
30,false,84,true
93,false,97,true
12,false,86,true
76,false,73,true
41,false,35,true
27,false,95,true
34,false,21,true
3,false,63,true
61,false,98,true
87,false,45,true
33,false,72,true
84,false,42,true
56,false,22,true
6,false,63,true
98,false,24,true
73,false,8,true
76,false,55,true
14,false,69,true
70,false,22,true
43,false,77,true
62,false,98,true
61,false,79,true
66,false,91,true
5,false,61,true
9,false,48,true
84,false,99,true
66,false,94,true
9,false,62,true
61,false,31,true
96,false,5,true
5,false,3,true
60,false,66,true
55,false,92,true
46,false,14,true
78,false,70,true
70,false,68,true
24,false,81,true
79,true,10,false
82,false,61,true
36,false,44,true
35,false,30,true
100,false,71,true
71,false,19,true
19,false,2,true
5,false,96,true
69,false,16,true
44,false,25,true
67,false,53,true
36,false,81,true
82,false,47,true
54,false,69,true
99,false,65,true
47,false,46,true
35,false,7,true
23,false,55,true
18,false,21,true
29,false,26,true
66,false,100,true
30,false,46,true
83,false,18,true
63,false,52,true
16,false,12,true
95,false,34,true
63,false,42,true
38,false,78,true
15,false,19,true
64,false,63,true
42,false,6,true
30,false,13,true
39,false,18,true
92,false,72,true
70,false,78,true
71,false,52,true
1,false,52,true
54,false,5,true
23,false,61,true
36,false,89,true
92,false,90,true
87,false,41,true
91,false,82,true
38,false,47,true
14,false,80,true
66,false,11,true
86,false,76,true
96,false,94,true
10,false,55,true
39,false,81,true
53,false,61,true
6,false,36,true
73,false,95,true
72,false,34,true
68,false,83,true
39,false,7,true
38,false,67,true
32,false,62,true
46,false,80,true
98,false,48,true
31,false,53,true
15,false,23,true
23,false,94,true
60,true,65,false
45,false,31,true
57,false,45,true
8,false,6,true
66,false,42,true
98,false,92,true
31,false,22,true
23,false,75,true
48,false,40,true
46,false,61,true
81,false,53,true
89,false,9,true
4,false,71,true
9,false,91,true
60,false,83,true
94,false,55,true
19,false,29,true
24,false,10,true
77,false,49,true
71,false,13,true
96,false,8,true
97,false,72,true
36,false,91,true
38,false,97,true
91,false,66,true
10,false,57,true
40,false,99,true
78,false,61,true
81,false,2,true
45,false,4,true
13,false,17,true
80,false,35,true
57,false,27,true
24,false,5,true
6,false,20,true
71,false,59,true
24,false,85,true
2,false,24,true
84,false,71,true
12,false,54,true
77,false,37,true
30,false,32,true
5,false,48,true
73,false,34,true
47,false,18,true
75,false,60,true
3,false,32,true
47,false,53,true
26,false,52,true
68,false,42,true
13,false,21,true
9,false,57,true
5,false,82,true
71,false,19,true
81,false,42,true
73,false,89,true
36,false,9,true
6,false,94,true
62,false,83,true
81,false,60,true
43,false,16,true
19,false,70,true
52,false,29,true
88,false,72,true
50,false,47,true
29,false,49,true
37,false,8,true
44,false,1,true
67,false,74,true
13,false,4,true
1,false,40,true
27,false,74,true
15,false,18,true
11,false,56,true
12,false,8,true
72,false,80,true
47,false,73,true
8,false,58,true
82,false,86,true
95,false,50,true
33,false,42,true
75,false,59,true
54,false,2,true
20,false,98,true
73,false,20,true
68,false,48,true
83,false,44,true
66,false,5,true
19,false,75,true
45,false,100,true
58,false,10,true
28,false,17,true
45,false,83,true
81,false,10,true
81,false,18,true
56,false,64,true
91,false,8,true
36,false,37,true
84,false,88,true
35,false,88,true
62,false,19,true
82,false,86,true
83,false,40,true
84,false,4,true
27,false,33,true
66,false,70,true
72,false,97,true
11,false,43,true
63,false,85,true
55,false,7,true
76,false,3,true
83,false,76,true
87,false,24,true
69,false,5,true
38,false,57,true
30,false,95,true
8,false,89,true
68,false,90,true
64,false,10,true
5,false,29,true
45,false,41,true
74,false,81,true
13,false,100,true
36,false,49,true
100,false,70,true
43,false,46,true
11,false,19,true
94,false,57,true
63,false,54,true
81,false,26,true
96,false,39,true
64,false,90,true
75,false,42,true
70,false,9,true
15,false,60,true
35,false,11,true
37,false,55,true
76,false,49,true
72,false,29,true
82,false,22,true
90,false,54,true
51,false,20,true
8,false,40,true
34,false,18,true
76,false,16,true
51,false,78,true
64,false,34,true
70,false,18,true
84,false,24,true
28,false,73,true
14,false,90,true
53,false,25,true
15,false,22,true
79,false,40,true
46,false,92,true
47,false,56,true
52,false,90,true
32,false,21,true
78,false,28,true
13,false,51,true
38,false,22,true
17,false,45,true
49,false,77,true
36,false,9,true
89,false,94,true
36,false,19,true
19,false,52,true
83,false,56,true
66,false,95,true
21,false,32,true
63,false,44,true
78,false,74,true
68,false,10,true
85,false,12,true
21,false,42,true
57,false,75,true
47,false,78,true
75,false,4,true
85,false,19,true
39,false,30,true
77,false,14,true
48,false,71,true
50,false,8,true
67,false,89,true
43,false,71,true
71,false,16,true
84,false,59,true
83,false,65,true
22,false,93,true
92,false,14,true
4,false,22,true
90,false,27,true
49,false,55,true
95,false,58,true
70,false,83,true
60,false,5,true
19,false,91,true
97,false,8,true
41,false,70,true
97,false,63,true
91,false,32,true
55,false,87,true
98,false,49,true
71,false,63,true
49,false,72,true
53,false,43,true
28,false,6,true
12,false,97,true
31,false,75,true
50,false,91,true
94,false,13,true
20,false,100,true
46,false,35,true
27,false,8,true
34,false,77,true
75,false,21,true
26,false,85,true
66,false,8,true
75,false,92,true
32,false,23,true
29,false,47,true
32,false,60,true
27,false,16,true
80,true,82,false
71,false,72,true
45,false,50,true
46,false,80,true
2,false,17,true
73,false,62,true
82,false,56,true
18,false,4,true
22,false,2,true
70,false,33,true
90,false,91,true
89,false,88,true
91,false,14,true
22,false,13,true
69,false,40,true
43,false,68,true
18,false,91,true
68,false,46,true
6,true,3,false
20,false,40,true
56,false,79,true
36,false,67,true
37,false,35,true
71,false,17,true
12,false,43,true
4,false,36,true
64,false,12,true
76,false,24,true
57,false,28,true
12,false,89,true
28,false,50,true
76,false,13,true
87,false,3,true
96,false,62,true
58,false,95,true
92,false,41,true
3,false,35,true
1,false,25,true
66,false,94,true
98,false,82,true
77,true,63,false
75,false,65,true
3,false,54,true
44,false,73,true
18,false,28,true
77,false,23,true
40,false,35,true
84,false,24,true
8,false,83,true
